sample_id,group_id,split_role,top_h_W_m2K,bottom_h_W_m2K,package_total_power_W,source_count,layout_kind,alignment_relation,peak_deltaT_K,mean_deltaT_K,top_heat_fraction,bottom_heat_fraction,full_field_cv_rmse_K,full_field_cv_relative_rmse,full_field_max_abs_error_K,max_abs_layer_average_error_K,max_abs_layer_drop_error_K,solver_peak_minus_projected_peak_K,energy_balance_relative_error
p1g_g040_t1_b0_p1,p1g_g040,train,1400.0,20.0,6.0,9,mixed,partly_aligned,46.877772261808786,41.97818973167292,0.9872086701895366,0.0127913298931459,0.6942226091030202,0.01652534242529598,3.345797425144326,0.7880153633768714,0.9189898280600346,0.09525014563593004,-8.268251823947044e-11
p1g_g040_t1_b1_p0,p1g_g040,train,1400.0,120.0,4.0,9,mixed,partly_aligned,30.266045305590637,24.46729158611469,0.9543456464180551,0.04565435370005587,1.1039302296185984,0.04453800001105588,5.013457159677046,1.2226738717807848,1.9429268197893634,0.0635055057616114,-1.18110951574657e-10
p1g_g040_t1_b1_p1,p1g_g040,train,1400.0,120.0,6.0,9,mixed,partly_aligned,45.399067956943895,36.70093737789379,0.954345646383799,0.04565435369850183,1.6558953443747213,0.04453800001117902,7.520185739267049,1.8340108076021693,2.914390229586104,0.09525825865921433,-8.230090683033116e-11
p1g_g041_t0_b0_p0,p1g_g041,train,1000.0,20.0,4.0,7,edge_balanced,partly_aligned,43.49937591954557,38.67325716916644,0.9823730430941929,0.01762695702597172,0.5905968558116976,0.015259462444821298,3.039857062552869,0.5193996127525224,0.8277772239843557,0.02439854885398063,-1.2016465253394948e-10
p1g_g041_t0_b0_p1,p1g_g041,train,1000.0,20.0,6.0,7,edge_balanced,partly_aligned,65.24906387725741,58.00988575174257,0.9823730430597549,0.017626957025358787,0.8858952837052381,0.015259462445137073,4.559785593833681,0.7790994191296363,1.2416658359477992,0.03659782327457606,-8.511374938180438e-11
p1g_g041_t0_b1_p0,p1g_g041,train,1000.0,120.0,4.0,7,edge_balanced,partly_aligned,41.655943819251036,33.40041443628784,0.937870507028643,0.062129493090746835,1.503031707472854,0.04440823608443134,6.875555661736485,1.6937616576271353,2.630519112610557,0.024241530063022765,-1.1938988686566177e-10
p1g_g041_t0_b1_p1,p1g_g041,train,1000.0,120.0,6.0,7,edge_balanced,partly_aligned,62.483915726912414,50.100621652712235,0.9378705069957379,0.06212949308865171,2.25454756113679,0.044408236084529214,10.313333492268612,2.5406424863492703,3.945778668782509,0.036362295088167684,-8.438960641399262e-11
p1g_g041_t1_b0_p0,p1g_g041,train,1400.0,20.0,4.0,7,edge_balanced,partly_aligned,32.41661216067786,27.9652402735104,0.9872219623932055,0.012778037725342153,0.517541343422194,0.018490956393355268,3.045348839460985,0.5222911433584159,0.6313997363227486,0.02425405032801109,-1.185476300458177e-10
p1g_g041_t1_b0_p1,p1g_g041,train,1400.0,20.0,6.0,7,edge_balanced,partly_aligned,48.624918239511885,41.947860408775874,0.9872219623578141,0.012778037724877553,0.7763120151280973,0.018490956393887616,4.568023259200629,0.7834367150378512,0.9470996044736921,0.03638107548732705,-8.269163594606017e-11
p1g_g041_t1_b1_p0,p1g_g041,train,1400.0,120.0,4.0,7,edge_balanced,partly_aligned,31.431835014004207,24.45072795791156,0.9543930883461627,0.04560691177186241,1.142417681436745,0.04611505899654304,5.409465353770315,1.238490142164892,1.9613860622644097,0.02409763966807077,-1.1802506194591444e-10
p1g_g041_t1_b1_p1,p1g_g041,train,1400.0,120.0,6.0,7,edge_balanced,partly_aligned,47.14775251954927,36.676091935595345,0.9543930883118986,0.0456069117703373,1.713626522101827,0.04611505899671162,8.11419803045851,1.8577352131770226,2.9420790932938417,0.03614645949454598,-8.223588476852228e-11
p1g_g042_t0_b0_p0,p1g_g042,train,1000.0,20.0,4.0,3,distributed,offset,48.51466783899241,38.71722296506971,0.9823440757443345,0.017655924375749563,0.6351029449615112,0.016381259362711623,4.608577931234322,0.5245869829188337,0.8166589465673155,0.04248663419627974,-1.2008402952567998e-10
p1g_g042_t0_b0_p1,p1g_g042,train,1000.0,20.0,6.0,3,distributed,offset,72.77200175644145,58.07583444560884,0.9823440757098805,0.017655924375147736,0.9526544174293867,0.016381259363052323,6.912866896844321,0.7868804743786768,1.224988419813485,0.06372995129004266,-8.502820669775701e-11
p1g_g042_t0_b1_p0,p1g_g042,train,1000.0,120.0,4.0,3,distributed,offset,46.664434139318985,33.43571507919665,0.9377684062089984,0.06223159391039855,1.5013635309188866,0.04428375571921956,7.07339020152574,1.665389111253205,2.6178627537738635,0.04187966378390229,-1.1939692290408033e-10
p1g_g042_t0_b1_p1,p1g_g042,train,1000.0,120.0,6.0,3,distributed,offset,69.9966512070256,50.15357261707005,0.9377684061760777,0.062231593908278905,2.25204529630871,0.04428375571937232,10.610085302029177,2.498083666790876,3.926794130531505,0.06281949567119227,-8.435657727901003e-11
p1g_g042_t1_b0_p0,p1g_g042,train,1400.0,20.0,4.0,3,distributed,offset,37.421735264909614,28.00952181795212,0.9871928520626827,0.012807148055749049,0.5740498785452486,0.020454831021019897,4.615286585333422,0.5274834401467956,0.6203393799085006,0.04244515836364826,-1.1843175051762245e-10
p1g_g042_t1_b0_p1,p1g_g042,train,1400.0,20.0,6.0,3,distributed,offset,56.13260289587032,42.014282725466444,0.9871928520272903,0.012807148055310358,0.8610748178098,0.020454831021537872,6.922929877992601,0.7912251602201081,0.9305090698335334,0.06366773754353972,-8.260070405441411e-11
p1g_g042_t1_b1_p0,p1g_g042,train,1400.0,120.0,4.0,3,distributed,offset,36.43110608111442,24.48700290412073,0.9542891888036575,0.04571081131439014,1.1505801146192765,0.04631928052348237,5.704558495691515,1.2101874563886668,1.9488659248901854,0.04198429299088957,-1.1804768274004118e-10
p1g_g042_t1_b1_p1,p1g_g042,train,1400.0,120.0,6.0,3,distributed,offset,54.64665912022457,36.73050435490052,0.9542891887693999,0.045710811312823924,1.725870171878542,0.04631928052374227,8.556837743321637,1.8152811845152428,2.9232988872390706,0.06297643948073528,-8.222390361171487e-11
p1g_g043_t0_b0_p0,p1g_g043,train,1000.0,20.0,4.0,9,mixed,offset,42.33184080490963,38.70984104660542,0.9823489394028442,0.017651060717308542,0.5091724357467553,0.013144240512479578,2.1490259972089234,0.5220987176995777,0.8111344678223986,0.02035010470689258,-1.201527211058817e-10
p1g_g043_t0_b0_p1,p1g_g043,train,1000.0,20.0,6.0,9,mixed,offset,63.4977612053255,58.064761567913735,0.9823489393684085,0.017651060716707297,0.76375865360378,0.01314424051264964,3.223538995737613,0.7831480765502761,1.2167017016957402,0.03052515706582426,-8.511583798886946e-11
p1g_g043_t0_b1_p0,p1g_g043,train,1000.0,120.0,4.0,9,mixed,offset,40.48510842178433,33.42978805200552,0.9377855490791187,0.062214451040309024,1.4549793617705815,0.042956554830364785,6.710852746568946,1.670057117428371,2.6151466641072147,0.01978321039371167,-1.1942773159301368e-10
p1g_g043_t0_b1_p1,p1g_g043,train,1000.0,120.0,6.0,9,mixed,offset,60.727662630729014,50.14468207628734,0.937785549046187,0.06221445103821064,2.1824690425828575,0.042956554830403795,10.066279119516025,2.5050856760515785,3.9227199960282064,0.029674815594546544,-8.439769253835531e-11
p1g_g043_t1_b0_p0,p1g_g043,train,1400.0,20.0,4.0,9,mixed,offset,31.24867533860612,28.002086884864923,0.987197739727861,0.012802260390656985,0.4291956772078735,0.015316442660502439,1.7744812733960202,0.5249891740241424,0.6147771519354706,0.020394098115161796,-1.1851794198824983e-10
p1g_g043_t1_b0_p1,p1g_g043,train,1400.0,20.0,6.0,9,mixed,offset,46.87301300641582,42.003130325836004,0.9871977396924662,0.0128022603902188,0.6437935158009668,0.015316442660777358,2.66172191002795,0.7874837610364693,0.9221657278740736,0.030591147169900523,-8.268499542459414e-11
p1g_g043_t1_b1_p0,p1g_g043,train,1400.0,120.0,4.0,9,mixed,offset,30.261400269113153,24.480912290039754,0.9543066336818493,0.04569336643617752,1.0875049435179613,0.04385419813333486,4.948557392737598,1.2148349987264737,1.946091179096868,0.019973136520206936,-1.1802683136385994e-10
p1g_g043_t1_b1_p1,p1g_g043,train,1400.0,120.0,6.0,9,mixed,offset,45.39210040222832,36.72136843378801,0.9543066336475947,0.04569336643465405,1.6312574152217267,0.04385419813337282,7.422836088856229,1.8222524980179173,2.919136768542046,0.029959704776558738,-8.224876335560793e-11
p1g_g044_t0_b0_p0,p1g_g044,train,1000.0,20.0,4.0,10,edge_balanced,partly_aligned,42.85920071885295,38.693579095442736,0.9823596537687898,0.017640346351350894,0.548784067022722,0.014171586343140072,2.259606212675351,0.5239028223514879,0.8070500242729395,0.05682789105765096,-1.201406474304889e-10
p1g_g044_t0_b0_p1,p1g_g044,train,1000.0,20.0,6.0,10,edge_balanced,partly_aligned,64.28880107623309,58.04036864115902,0.982359653734343,0.017640346350740587,0.8231761005205372,0.014171586343396285,3.3894093189510954,0.7858542335276297,1.2105750363799643,0.08524183658443008,-8.508359757482727e-11
p1g_g044_t0_b1_p0,p1g_g044,train,1000.0,120.0,4.0,10,edge_balanced,partly_aligned,41.01372196599152,33.41673114448216,0.9378233138575482,0.06217668626183431,1.4731772749575376,0.04350561658229037,6.7202749544873654,1.6747754495862637,2.610046966883772,0.05685555999139069,-1.1938255939369924e-10
p1g_g044_t0_b1_p1,p1g_g044,train,1000.0,120.0,6.0,10,edge_balanced,partly_aligned,61.52058294703619,50.12509671500106,0.9378233138246289,0.06217668625972935,2.2097659123641313,0.04350561658236543,10.080412431393029,2.512163174288787,3.915070450194264,0.08528333998299331,-8.43582981246982e-11
p1g_g044_t1_b0_p0,p1g_g044,train,1400.0,20.0,4.0,10,edge_balanced,partly_aligned,31.77341335814208,27.98570814547594,0.9872085069791117,0.0127914931394056,0.47410426150385765,0.016926349734037345,2.2594390166088374,0.5267933152165938,0.6106913936574188,0.056943603675108534,-1.185172654460942e-10
p1g_g044_t1_b0_p1,p1g_g044,train,1400.0,20.0,6.0,10,edge_balanced,partly_aligned,47.660120035723594,41.97856221674095,0.9872085069436988,0.012791493138956741,0.7111563922472648,0.01692634973442805,3.3891585249147056,0.7901899728254875,0.9160370904644992,0.08541540552329252,-8.265547505696229e-11
p1g_g044_t1_b1_p0,p1g_g044,train,1400.0,120.0,4.0,10,edge_balanced,partly_aligned,30.786958580309033,24.467495009821974,0.9543450637671063,0.04565493635094772,1.1098172628507712,0.04476910686241733,4.958168160321122,1.2195321864597304,1.9409664632412387,0.056971138792562215,-1.1805398325570593e-10
p1g_g044_t1_b1_p1,p1g_g044,train,1400.0,120.0,6.0,10,edge_balanced,partly_aligned,46.18043786902609,36.70124251345483,0.9543450637328332,0.045654936349393015,1.664725894223446,0.044769106862560464,7.437252240229384,1.829298279621014,2.911449694762041,0.08545670819927409,-8.222624433192512e-11
p1g_g045_t0_b0_p0,p1g_g045,train,1000.0,20.0,4.0,8,mixed,offset,42.09413337930778,38.72251758981092,0.9823405873224627,0.017659412797676525,0.5102274625188513,0.013166924933415309,2.100996634750345,0.5259382711078047,0.8129123070526134,0.030372327209533978,-1.2013917985442824e-10
p1g_g045_t0_b0_p1,p1g_g045,train,1000.0,20.0,6.0,8,mixed,offset,63.141200066912006,58.08377638272674,0.9823405872880144,0.017659412797080346,0.765341193760884,0.013166924933567145,3.1514949520405366,0.7889074066620765,1.219368460537794,0.0455584908092419,-8.50947784458711e-11
p1g_g045_t0_b1_p0,p1g_g045,train,1000.0,120.0,4.0,8,mixed,offset,40.246319437499324,33.43996619426365,0.9377561106161977,0.06224388950322473,1.453371846689101,0.04289568384612985,6.726087842078925,1.6675750162114014,2.6175029710175295,0.029815700472056506,-1.1942240946138938e-10
p1g_g045_t0_b1_p1,p1g_g045,train,1000.0,120.0,6.0,8,mixed,offset,60.36947915429607,50.15994928967419,0.9377561105832691,0.06224388950112586,2.180057769960707,0.042895683846168306,10.089131762779346,2.5013625242260673,3.9262544563941333,0.044723550706862625,-8.439502800309621e-11
p1g_g045_t1_b0_p0,p1g_g045,train,1400.0,20.0,4.0,8,mixed,offset,31.00971080528086,28.014854467024616,0.9871893464222177,0.012810653696260416,0.4313691878452527,0.01538642405361016,1.726490584477233,0.5288287545004096,0.6165615472185095,0.03045149287044069,-1.1847808845111274e-10
p1g_g045_t1_b0_p1,p1g_g045,train,1400.0,20.0,6.0,8,mixed,offset,46.5145662064233,42.02228169908014,0.9871893463868262,0.012810653695825994,0.6470537817562515,0.01538642405386706,2.589735876644113,0.7932431317508986,0.9248423207959036,0.045677239304040995,-8.265219989903964e-11
p1g_g045_t1_b1_p0,p1g_g045,train,1400.0,120.0,4.0,8,mixed,offset,30.02158287400448,24.49137135063019,0.9542766765978736,0.04572332352019602,1.0864382697179122,0.04379140173490381,4.963872446419771,1.2123691173243287,1.9484747170978949,0.03004074841851434,-1.1806965127814095e-10
p1g_g045_t1_b1_p1,p1g_g045,train,1400.0,120.0,6.0,8,mixed,offset,45.03237430955954,36.7370570246664,0.9542766765636106,0.04572332351863636,1.6296574045236418,0.04379140173499996,7.445808669382018,1.8185536759183947,2.922712075548816,0.04506112262595252,-8.224694999133438e-11
p1g_g046_t0_b0_p0,p1g_g046,train,1000.0,20.0,4.0,9,distributed,partly_aligned,43.35131896788914,38.67360062123428,0.9823728168070529,0.017627183313141344,0.5531884100236191,0.014290774871497845,2.598641314852671,0.5099242234781514,0.8046630674628545,0.012073907898809466,-1.201942503858966e-10
p1g_g046_t0_b0_p1,p1g_g046,train,1000.0,20.0,6.0,9,distributed,partly_aligned,65.02697844976922,58.0104009298564,0.9823728167726156,0.01762718331253946,0.8297826150198029,0.014290774871720032,3.897961972183964,0.764886335217625,1.2069946011578168,0.018110861848185777,-8.515502654867409e-11
p1g_g046_t0_b1_p0,p1g_g046,train,1000.0,120.0,4.0,9,distributed,partly_aligned,41.50642256052919,33.400690197913626,0.9378697094373556,0.062130290682092006,1.4775866070288297,0.0436489900428533,7.019098550476599,1.6790134579104574,2.607793130989421,0.012098562814514935,-1.1944759764626056e-10
p1g_g046_t0_b1_p1,p1g_g046,train,1000.0,120.0,6.0,9,distributed,partly_aligned,62.25963383882146,50.10103529515035,0.9378697094044194,0.0621302906799992,2.2163799104700592,0.04364899004291196,10.52864782537796,2.5185201867731166,3.911689696350493,0.018147844223506127,-8.44186202423695e-11
p1g_g046_t1_b0_p0,p1g_g046,train,1400.0,20.0,4.0,9,distributed,partly_aligned,32.262474425212645,27.96558619212507,0.9872217349891305,0.012778265129423958,0.4784218182549123,0.01708848773651243,2.54818803802101,0.5128187693497352,0.6082828058051746,0.012174094573822458,-1.1855441975350267e-10
p1g_g046_t1_b0_p1,p1g_g046,train,1400.0,20.0,6.0,9,distributed,partly_aligned,48.39371163630227,41.94837928672506,0.9872217349537359,0.012778265128984468,0.7176327273721771,0.017088487736865093,3.8222820570380804,0.7692281540248587,0.9124242086801928,0.018261141860818952,-8.272031670752966e-11
p1g_g046_t1_b1_p0,p1g_g046,train,1400.0,120.0,4.0,9,distributed,partly_aligned,31.276249017547002,24.45101133060409,0.9543922767035807,0.04560772341450024,1.1144761353843617,0.04497316594648675,5.255545542993957,1.2237463922298843,1.938656004602592,0.012198605100820714,-1.1808097555299213e-10
p1g_g046_t1_b1_p1,p1g_g046,train,1400.0,120.0,6.0,9,distributed,partly_aligned,46.914373524855876,36.67651699463076,0.9543922766693197,0.045607723412959246,1.6717142030228511,0.044973165946607885,7.883318314236931,1.835619588274085,2.9079840068030194,0.018297907653504808,-8.227890591072651e-11
p1g_g047_t0_b0_p0,p1g_g047,train,1000.0,20.0,4.0,8,mixed,partly_aligned,43.257662132613405,38.70575030475265,0.9823516346332619,0.01764836548690453,0.5521544950582696,0.014254446244086436,2.5652725730344628,0.5279335741835212,0.8158859620224348,0.04100361061409785,-1.2016644623802364e-10
p1g_g047_t0_b0_p1,p1g_g047,train,1000.0,20.0,6.0,8,mixed,partly_aligned,64.8864931968725,58.05862545512932,0.9823516345988024,0.017648365486299094,0.8282317425728389,0.014254446244326622,3.8479088595530015,0.791900361275907,1.2238289429990346,0.061505415915803496,-8.51014629136652e-11
p1g_g047_t0_b1_p0,p1g_g047,train,1000.0,120.0,4.0,8,mixed,partly_aligned,41.4114782220023,33.426503548350055,0.937795048920691,0.06220495119875744,1.474250419325852,0.043526286252342165,6.7932752694526926,1.6776630569382291,2.619181135719714,0.041035097155941,-1.1944843031352903e-10
p1g_g047_t0_b1_p1,p1g_g047,train,1000.0,120.0,6.0,8,mixed,partly_aligned,62.11721733105327,50.13975532080061,0.9377950488877657,0.062204951196642315,2.2113756289174678,0.04352628625243663,10.189912903840195,2.516494585318469,3.928771703450252,0.06155264572868191,-8.440793434575748e-11
p1g_g047_t1_b0_p0,p1g_g047,train,1400.0,20.0,4.0,8,mixed,partly_aligned,32.17295919818167,27.997966764591638,0.9872004482617092,0.012799551856805803,0.4782081993524736,0.017066048205354473,2.5701197996475003,0.5308273069840652,0.6195342941996387,0.04111839892641456,-1.1851496520276505e-10
p1g_g047_t1_b0_p1,p1g_g047,train,1400.0,20.0,6.0,8,mixed,partly_aligned,48.259438795778635,41.99695014541819,0.9872004482263232,0.01279955185636004,0.7173122990199261,0.017066048205742274,3.855179699476082,0.7962409604762115,0.9293014412754701,0.061677598388769184,-8.268328614372915e-11
p1g_g047_t1_b1_p0,p1g_g047,train,1400.0,120.0,4.0,8,mixed,partly_aligned,31.186015290104194,24.47753713357391,0.9543163008833146,0.04568369923478284,1.1114152195790254,0.044818020870708075,5.0307076939508875,1.2224384950811782,1.9501270867258427,0.04114975560219136,-1.1809749012048343e-10
p1g_g047_t1_b1_p1,p1g_g047,train,1400.0,120.0,6.0,8,mixed,partly_aligned,46.7790229337167,36.716305699080785,0.9543163008490604,0.045683699233220264,1.667122829316392,0.04481802087087021,7.546061540676874,1.8336577425542941,2.9251906299917323,0.06172463340527656,-8.228068226756591e-11
p1g_g048_t0_b0_p0,p1g_g048,train,1000.0,20.0,4.0,3,clustered,partly_aligned,47.333496991831964,38.71722296508655,0.9823440757444329,0.01765592437576949,0.6280276375587549,0.016206548862581823,5.073554769279326,0.5194381024139716,0.7966247819492764,0.1965333916069767,-1.202024313418093e-10
p1g_g048_t0_b0_p1,p1g_g048,train,1000.0,20.0,6.0,3,clustered,partly_aligned,71.00024548568166,58.075834445628985,0.9823440757099843,0.017655924375162783,0.9420414563264743,0.016206548862939416,7.6103321539170565,0.7791571536214974,1.1949371728902634,0.29480008740966923,-8.514702369103826e-11
p1g_g048_t0_b1_p0,p1g_g048,train,1000.0,120.0,4.0,3,clustered,partly_aligned,45.487032630859176,33.4357150792357,0.9377684062090956,0.062231593910656455,1.4950600862325074,0.04412250742105332,6.445712251302211,1.6721885608231446,2.6009039319715725,0.19651075794467943,-1.1975208324965791e-10
p1g_g048_t0_b1_p1,p1g_g048,train,1000.0,120.0,6.0,3,clustered,partly_aligned,68.23054894431527,50.15357261711171,0.937768406176168,0.06223159390846076,2.242590129283447,0.044122507421298605,9.668568376612427,2.5082828411543687,3.901355897840631,0.2947661369153707,-8.462872994977981e-11
p1g_g048_t1_b0_p0,p1g_g048,train,1400.0,20.0,4.0,3,clustered,partly_aligned,36.250877576354014,28.00952181797224,0.9871928520627842,0.01280714805577421,0.5666664246611252,0.02021012630872033,5.079571268299048,0.5223258202904617,0.6002720806748698,0.19646571386874712,-1.1855838706609223e-10
p1g_g048_t1_b0_p1,p1g_g048,train,1400.0,20.0,6.0,3,clustered,partly_aligned,54.37631636301808,42.014282725489736,0.9871928520273889,0.012807148055329273,0.849999636984925,0.020210126309265428,7.619356902453887,0.783488730436261,0.9004081209872083,0.29469857080346173,-8.271820728378287e-11
